# Chimera Neural Network - Saved Model
# W, layer, from, to, weight
# B, layer, neuron, bias
W,1,45,53,0.06014527
W,1,45,54,0.15576477
W,1,45,55,0.21044785
W,1,45,56,-0.14372827
W,1,45,57,-0.11315285
W,1,45,58,-0.10006897
W,1,45,59,0.03472828
W,1,45,60,-0.14562495
W,1,45,61,0.30554014
W,1,45,62,0.11634798
W,1,45,63,-0.12484554
W,1,46,0,0.16547012
W,1,46,1,-0.06988936
W,1,46,2,-0.06919445
W,1,46,3,0.07958962
W,1,46,4,0.08691677
W,1,46,5,0.16361549
W,1,46,6,-0.07283451
W,1,46,7,0.12932934
W,1,46,8,0.14347953
W,1,46,9,0.19172584
W,1,46,10,0.04046819
W,1,46,11,0.01338131
W,1,46,12,-0.10138591
W,1,46,13,-0.18181472
W,1,46,14,0.11098476
W,1,46,15,-0.03064510
W,1,46,16,0.06740840
W,1,46,17,-0.00684139
W,1,46,18,0.02782723
W,1,46,19,-0.18430658
W,1,46,20,0.08529545
W,1,46,21,0.03520279
W,1,46,22,0.21316548
W,1,46,23,-0.08111344
W,1,46,24,0.12841205
W,1,46,25,0.13736083
W,1,46,26,-0.05730300
W,1,46,27,-0.03751205
W,1,46,28,-0.06289386
W,1,46,29,-0.17030185
W,1,46,30,-0.05846305
W,1,46,31,0.05002431
W,1,46,32,0.08559849
W,1,46,33,-0.17841023
W,1,46,34,-0.08984093
W,1,46,35,-0.11700355
W,1,46,36,0.16909105
W,1,46,37,-0.06201858
W,1,46,38,-0.17383981
W,1,46,39,-0.00517811
W,1,46,40,0.14245804
W,1,46,41,0.04121253
W,1,46,42,0.26511779
W,1,46,43,0.05804940
W,1,46,44,-0.04021688
W,1,46,45,-0.05956802
W,1,46,46,-0.10172725
W,1,46,47,-0.05937391
W,1,46,48,-0.09744736
W,1,46,49,0.04665802
W,1,46,50,0.06766328
W,1,46,51,0.01045148
W,1,46,52,0.01236529
W,1,46,53,0.10387639
W,1,46,54,0.06802175
W,1,46,55,0.27909482
W,1,46,56,-0.04696155
W,1,46,57,-0.01378809
W,1,46,58,-0.07265989
W,1,46,59,0.14493781
W,1,46,60,0.14212514
W,1,46,61,-0.08958015
W,1,46,62,-0.00938956
W,1,46,63,-0.06009213
W,1,47,0,-0.17420562
W,1,47,1,-0.01170870
W,1,47,2,0.01616895
W,1,47,3,0.30193323
W,1,47,4,0.08208796
W,1,47,5,0.21537304
W,1,47,6,-0.11391226
W,1,47,7,-0.00284300
W,1,47,8,-0.27665320
W,1,47,9,-0.16772403
W,1,47,10,0.07504360
W,1,47,11,-0.13480848
W,1,47,12,-0.17513822
W,1,47,13,0.26715326
W,1,47,14,0.35555962
W,1,47,15,-0.00359673
W,1,47,16,0.08360191
W,1,47,17,0.00931482
W,1,47,18,-0.02080878
W,1,47,19,0.18361516
W,1,47,20,-0.00918944
W,1,47,21,-0.15370372
W,1,47,22,0.05076727
W,1,47,23,-0.09930116
W,1,47,24,-0.05144505
W,1,47,25,0.19083077
W,1,47,26,-0.18471174
W,1,47,27,0.03232467
W,1,47,28,-0.01314148
W,1,47,29,0.04381613
W,1,47,30,0.02069398
W,1,47,31,0.06053325
W,1,47,32,0.02395368
W,1,47,33,-0.07600750
W,1,47,34,0.16340624
W,1,47,35,-0.05597916
W,1,47,36,-0.08416369
W,1,47,37,-0.20301290
W,1,47,38,-0.07295179
W,1,47,39,-0.19380705
W,1,47,40,0.05185715
W,1,47,41,0.07706483
W,1,47,42,0.14623402
W,1,47,43,0.14751130
W,1,47,44,0.09255599
W,1,47,45,0.02574330
W,1,47,46,0.08078639
W,1,47,47,0.02500546
W,1,47,48,-0.29562551
W,1,47,49,-0.01499420
W,1,47,50,-0.02927260
W,1,47,51,-0.00671850
W,1,47,52,-0.07888693
W,1,47,53,-0.06479243
W,1,47,54,-0.04719491
W,1,47,55,0.09497156
W,1,47,56,-0.00078254
W,1,47,57,0.19414939
W,1,47,58,0.12709203
W,1,47,59,-0.08956247
W,1,47,60,0.32482007
W,1,47,61,0.08771636
W,1,47,62,-0.04752120
W,1,47,63,-0.20372263
W,1,48,0,-0.19309494
W,1,48,1,0.02531051
W,1,48,2,-0.07539719
W,1,48,3,0.02812189
W,1,48,4,0.16262199
W,1,48,5,0.04172945
W,1,48,6,0.02533275
W,1,48,7,-0.04598883
W,1,48,8,0.17585409
W,1,48,9,0.05416614
W,1,48,10,0.07797051
W,1,48,11,-0.06260625
W,1,48,12,-0.30095142
W,1,48,13,-0.28699675
W,1,48,14,0.06295972
W,1,48,15,0.06475970
W,1,48,16,0.00733987
W,1,48,17,-0.10499469
W,1,48,18,-0.16054498
W,1,48,19,0.00416891
W,1,48,20,0.07039844
W,1,48,21,-0.19039670
W,1,48,22,0.11348952
W,1,48,23,-0.11292218
W,1,48,24,0.11333552
W,1,48,25,-0.11496954
W,1,48,26,0.11738877
W,1,48,27,0.09759061
W,1,48,28,0.16290163
W,1,48,29,-0.07002244
W,1,48,30,0.29288626
W,1,48,31,0.05859902
W,1,48,32,0.07451819
W,1,48,33,0.10327804
W,1,48,34,0.01120785
W,1,48,35,0.21060592
W,1,48,36,-0.31823799
W,1,48,37,-0.06567927
W,1,48,38,0.00298253
W,1,48,39,0.06440240
W,1,48,40,-0.10745646
W,1,48,41,0.06499425
W,1,48,42,-0.17633305
W,1,48,43,0.07309331
W,1,48,44,-0.10851432
W,1,48,45,-0.07251261
W,1,48,46,-0.03132607
W,1,48,47,-0.00281475
W,1,48,48,0.03678034
W,1,48,49,-0.22208579
W,1,48,50,0.13153936
W,1,48,51,0.02951839
W,1,48,52,-0.19548391
W,1,48,53,-0.04850991
W,1,48,54,0.11342984
W,1,48,55,-0.22363544
W,1,48,56,-0.00524386
W,1,48,57,0.17510155
W,1,48,58,0.22979413
W,1,48,59,-0.17488649
W,1,48,60,0.19508998
W,1,48,61,-0.10243361
W,1,48,62,0.31368601
W,1,48,63,0.07207318
W,1,49,0,-0.11483624
W,1,49,1,-0.08872832
W,1,49,2,0.07302250
W,1,49,3,-0.00566470
W,1,49,4,0.00117919
W,1,49,5,-0.16683428
W,1,49,6,-0.02081857
W,1,49,7,0.04603670
W,1,49,8,-0.01073996
W,1,49,9,0.08065102
W,1,49,10,-0.16608088
W,1,49,11,0.09050315
W,1,49,12,-0.22307701
W,1,49,13,0.16027126
W,1,49,14,-0.04003216
W,1,49,15,-0.19127390
W,1,49,16,0.09781350
W,1,49,17,0.20602180
W,1,49,18,-0.07433686
W,1,49,19,0.09368332
W,1,49,20,0.19133301
W,1,49,21,0.17681687
W,1,49,22,0.03086453
W,1,49,23,-0.02888299
W,1,49,24,0.09925589
W,1,49,25,-0.14811124
W,1,49,26,0.08468813
W,1,49,27,-0.02453211
W,1,49,28,-0.14119491
W,1,49,29,0.01135051
W,1,49,30,-0.05432739
W,1,49,31,-0.13607623
W,1,49,32,-0.22715834
W,1,49,33,-0.07196875
W,1,49,34,0.13885705
W,1,49,35,0.05438859
W,1,49,36,0.08188152
W,1,49,37,0.19167709
W,1,49,38,0.03282881
W,1,49,39,-0.10304741
W,1,49,40,-0.01245526
W,1,49,41,-0.27558482
W,1,49,42,-0.01157433
W,1,49,43,-0.18529886
W,1,49,44,0.14300571
W,1,49,45,-0.09768218
W,1,49,46,0.10739513
W,1,49,47,0.10605276
W,1,49,48,-0.07385042
W,1,49,49,-0.04522358
W,1,49,50,0.13929015
W,1,49,51,0.00797731
W,1,49,52,-0.15038218
W,1,49,53,0.03984185
W,1,49,54,0.06183645
W,1,49,55,0.07575788
W,1,49,56,-0.13628200
W,1,49,57,-0.25618708
W,1,49,58,-0.05683543
W,1,49,59,0.07120289
W,1,49,60,0.16546701
W,1,49,61,-0.00402686
W,1,49,62,0.03748097
W,1,49,63,-0.04515534
W,1,50,0,-0.14434627
W,1,50,1,-0.03586724
W,1,50,2,-0.09838739
W,1,50,3,-0.05423690
W,1,50,4,0.09923839
W,1,50,5,0.03389657
W,1,50,6,-0.00527412
W,1,50,7,-0.11955154
W,1,50,8,0.18380578
W,1,50,9,-0.15209340
W,1,50,10,-0.29051122
W,1,50,11,0.05748827
W,1,50,12,-0.06462179
W,1,50,13,0.07248040
W,1,50,14,-0.22188888
W,1,50,15,-0.26885256
W,1,50,16,-0.15357006
W,1,50,17,0.25844708
W,1,50,18,-0.03868709
W,1,50,19,0.09140361
W,1,50,20,-0.01439913
W,1,50,21,-0.05154844
W,1,50,22,-0.19768071
W,1,50,23,0.16108540
W,1,50,24,-0.17208099
W,1,50,25,-0.16558447
W,1,50,26,0.03252947
W,1,50,27,-0.06637435
W,1,50,28,-0.18366049
W,1,50,29,0.14277321
W,1,50,30,0.05467921
W,1,50,31,0.15633738
W,1,50,32,0.22038902
W,1,50,33,0.38943687
W,1,50,34,-0.02961104
W,1,50,35,-0.07966603
W,1,50,36,-0.00175957
W,1,50,37,-0.10805935
W,1,50,38,-0.04143630
W,1,50,39,-0.07426076
W,1,50,40,-0.01749687
W,1,50,41,0.19882704
W,1,50,42,-0.09679236
W,1,50,43,0.15489784
W,1,50,44,0.15504770
W,1,50,45,0.09416838
W,1,50,46,-0.17740531
W,1,50,47,0.01053022
W,1,50,48,-0.04993197
W,1,50,49,-0.04258118
W,1,50,50,-0.26778698
W,1,50,51,-0.11261859
W,1,50,52,-0.03062394
W,1,50,53,-0.19758005
W,1,50,54,0.05986584
W,1,50,55,0.11662053
W,1,50,56,-0.02333595
W,1,50,57,0.09761303
W,1,50,58,0.07624585
W,1,50,59,-0.02811778
W,1,50,60,-0.05335595
W,1,50,61,0.09892920
W,1,50,62,-0.06103810
W,1,50,63,0.03952571
W,1,51,0,0.05976016
W,1,51,1,-0.06114450
W,1,51,2,-0.01186248
W,1,51,3,0.21266343
W,1,51,4,-0.03576603
W,1,51,5,0.15596731
W,1,51,6,-0.10363008
W,1,51,7,-0.19656405
W,1,51,8,-0.10058128
W,1,51,9,-0.16282007
W,1,51,10,0.04335597
W,1,51,11,-0.19952357
W,1,51,12,0.12257765
W,1,51,13,0.07357967
W,1,51,14,0.03831023
W,1,51,15,-0.04213919
W,1,51,16,-0.22562835
W,1,51,17,0.07863975
W,1,51,18,-0.02918345
W,1,51,19,-0.01945209
W,1,51,20,0.01911438
W,1,51,21,-0.08937734
W,1,51,22,0.08097426
W,1,51,23,0.00781567
W,1,51,24,0.24912833
W,1,51,25,-0.13291460
W,1,51,26,-0.12368799
W,1,51,27,0.23099361
W,1,51,28,-0.01330292
W,1,51,29,-0.14047334
W,1,51,30,-0.06706123
W,1,51,31,0.00633421
W,1,51,32,0.08156862
W,1,51,33,0.20919591
W,1,51,34,0.28160313
W,1,51,35,-0.03784289
W,1,51,36,0.25866064
W,1,51,37,0.05397336
W,1,51,38,-0.14397818
W,1,51,39,-0.08887348
W,1,51,40,0.11609920
W,1,51,41,0.21268341
W,1,51,42,-0.05316926
W,1,51,43,0.08615490
W,1,51,44,0.26765782
W,1,51,45,-0.32961026
W,1,51,46,0.01848236
W,1,51,47,0.13613424
W,1,51,48,0.18936476
W,1,51,49,0.07449040
W,1,51,50,0.12901697
W,1,51,51,-0.03024400
W,1,51,52,-0.13977838
W,1,51,53,-0.05886019
W,1,51,54,0.20119838
W,1,51,55,-0.01123228
W,1,51,56,0.13330777
W,1,51,57,0.07625127
W,1,51,58,-0.06050654
W,1,51,59,-0.02544421
W,1,51,60,0.10631371
W,1,51,61,0.13222606
W,1,51,62,0.01235636
W,1,51,63,0.16639939
W,1,52,0,0.04888459
W,1,52,1,-0.23007090
W,1,52,2,-0.04743024
W,1,52,3,0.12858868
W,1,52,4,-0.14327583
W,1,52,5,0.24247986
W,1,52,6,-0.11674292
W,1,52,7,-0.07518052
W,1,52,8,-0.14535782
W,1,52,9,0.25702453
W,1,52,10,-0.00432301
W,1,52,11,0.36758766
W,1,52,12,0.23827486
W,1,52,13,0.14061433
W,1,52,14,0.04293117
W,1,52,15,-0.01607736
W,1,52,16,-0.12462737
W,1,52,17,0.07830796
W,1,52,18,0.13210313
W,1,52,19,0.07618731
W,1,52,20,0.10708365
W,1,52,21,0.26383558
W,1,52,22,0.07261942
W,1,52,23,0.18813631
W,1,52,24,-0.03634534
W,1,52,25,-0.12699756
W,1,52,26,0.11935429
W,1,52,27,-0.06532402
W,1,52,28,-0.23020840
W,1,52,29,0.03713186
W,1,52,30,0.19736716
W,1,52,31,0.02597973
W,1,52,32,0.10055389
W,1,52,33,0.00320014
W,1,52,34,-0.19826552
W,1,52,35,-0.22373211
W,1,52,36,0.01963209
W,1,52,37,0.10246748
W,1,52,38,-0.00904336
W,1,52,39,-0.05152403
W,1,52,40,-0.03409329
W,1,52,41,-0.07353700
W,1,52,42,-0.09700619
W,1,52,43,0.15005478
W,1,52,44,-0.16922688
W,1,52,45,-0.12899704
W,1,52,46,0.06162032
W,1,52,47,-0.11977772
W,1,52,48,-0.01179135
W,1,52,49,0.04914136
W,1,52,50,-0.11589390
W,1,52,51,0.14132424
W,1,52,52,-0.21317095
W,1,52,53,0.09095267
W,1,52,54,-0.04023615
W,1,52,55,0.15331699
W,1,52,56,-0.11971287
W,1,52,57,0.11564232
W,1,52,58,-0.16626996
W,1,52,59,-0.10085326
W,1,52,60,-0.02193020
W,1,52,61,-0.04209974
W,1,52,62,0.21664526
W,1,52,63,0.10750528
W,1,53,0,-0.18385540
W,1,53,1,0.05889746
W,1,53,2,-0.18437256
W,1,53,3,-0.04174101
W,1,53,4,-0.06104400
W,1,53,5,-0.00213773
W,1,53,6,0.16672984
W,1,53,7,0.07282818
W,1,53,8,0.23770799
W,1,53,9,0.08815143
W,1,53,10,0.01736186
W,1,53,11,0.28627679
W,1,53,12,-0.03531758
W,1,53,13,-0.06938815
W,1,53,14,-0.21497308
W,1,53,15,0.03559468
W,1,53,16,0.05390293
W,1,53,17,0.11400582
W,1,53,18,0.08136334
W,1,53,19,-0.04278808
W,1,53,20,0.25911751
W,1,53,21,-0.04387461
W,1,53,22,-0.10553031
W,1,53,23,-0.15270324
W,1,53,24,-0.01598591
W,1,53,25,0.01785465
W,1,53,26,-0.20292948
W,1,53,27,-0.14699227
W,1,53,28,0.10490485
W,1,53,29,0.17917158
W,1,53,30,0.07430796
W,1,53,31,-0.01776704
W,1,53,32,-0.04091221
W,1,53,33,-0.00038350
W,1,53,34,-0.10834693
W,1,53,35,-0.03575639
W,1,53,36,-0.02675501
W,1,53,37,0.10643598
W,1,53,38,-0.06532224
W,1,53,39,-0.00805861
W,1,53,40,-0.05321571
W,1,53,41,0.23974721
W,1,53,42,0.01464175
W,1,53,43,-0.00589326
W,1,53,44,-0.11037956
W,1,53,45,0.27589536
W,1,53,46,0.15783262
W,1,53,47,-0.02297360
W,1,53,48,-0.00260917
W,1,53,49,-0.21042778
W,1,53,50,-0.07381339
W,1,53,51,0.06074753
W,1,53,52,0.02470588
W,1,53,53,0.15802151
W,1,53,54,-0.12085491
W,1,53,55,0.21449189
W,1,53,56,-0.14909184
W,1,53,57,0.11089161
W,1,53,58,0.00785002
W,1,53,59,-0.18321927
W,1,53,60,0.17314543
W,1,53,61,0.09039651
W,1,53,62,-0.03990797
W,1,53,63,-0.07981000
W,1,54,0,-0.18208122
W,1,54,1,-0.15420088
W,1,54,2,-0.06847627
W,1,54,3,0.05413018
W,1,54,4,0.00182953
W,1,54,5,-0.13014238
W,1,54,6,0.00099666
W,1,54,7,-0.07986690
W,1,54,8,0.04449212
W,1,54,9,-0.00116042
W,1,54,10,0.00082504
W,1,54,11,-0.00048572
W,1,54,12,-0.01286799
W,1,54,13,-0.06055368
W,1,54,14,0.15419969
W,1,54,15,0.21225914
W,1,54,16,0.22568010
W,1,54,17,-0.01817420
W,1,54,18,0.13940954
W,1,54,19,-0.17090955
W,1,54,20,-0.18507108
W,1,54,21,0.00885188
W,1,54,22,0.14172415
W,1,54,23,0.08039770
W,1,54,24,-0.08190547
W,1,54,25,0.03394035
W,1,54,26,0.12551552
W,1,54,27,-0.02030217
W,1,54,28,-0.15796901
W,1,54,29,-0.07112378
W,1,54,30,0.02395367
W,1,54,31,-0.04354037
W,1,54,32,0.05556728
W,1,54,33,-0.20704067
W,1,54,34,-0.00435115
W,1,54,35,0.05987174
W,1,54,36,-0.04821845
W,1,54,37,-0.16328956
W,1,54,38,0.11855634
W,1,54,39,-0.04628941
W,1,54,40,-0.13730876
W,1,54,41,0.18605603
W,1,54,42,-0.01069974
W,1,54,43,0.12134504
W,1,54,44,-0.09187189
W,1,54,45,0.03198047
W,1,54,46,-0.15406287
W,1,54,47,0.18721177
W,1,54,48,-0.01129347
W,1,54,49,-0.09110172
W,1,54,50,-0.04374370
W,1,54,51,0.00490325
W,1,54,52,-0.03245904
W,1,54,53,0.16654269
W,1,54,54,0.04051595
W,1,54,55,0.12469850
W,1,54,56,0.06830425
W,1,54,57,-0.04531329
W,1,54,58,0.11496817
W,1,54,59,0.04220704
W,1,54,60,-0.09172743
W,1,54,61,0.06956952
W,1,54,62,-0.06032068
W,1,54,63,0.06648070
W,1,55,0,0.07456550
W,1,55,1,0.15944590
W,1,55,2,0.06071641
W,1,55,3,0.10805085
W,1,55,4,-0.05205098
W,1,55,5,0.08048213
W,1,55,6,-0.11075877
W,1,55,7,0.06969724
W,1,55,8,0.07291623
W,1,55,9,0.08681128
W,1,55,10,0.03178985
W,1,55,11,-0.12685549
W,1,55,12,-0.10300653
W,1,55,13,0.17376551
W,1,55,14,-0.03685929
W,1,55,15,0.10910603
W,1,55,16,-0.04022855
W,1,55,17,0.02434615
W,1,55,18,0.14589907
W,1,55,19,-0.23108611
W,1,55,20,0.25722653
W,1,55,21,-0.11975277
W,1,55,22,0.06799296
W,1,55,23,0.10361791
W,1,55,24,0.07466617
W,1,55,25,-0.24235341
W,1,55,26,-0.25477660
W,1,55,27,-0.15336359
W,1,55,28,0.01243609
W,1,55,29,-0.04320116
W,1,55,30,-0.15649845
W,1,55,31,0.05105997
W,1,55,32,0.19712418
W,1,55,33,0.10655010
W,1,55,34,-0.05526456
W,1,55,35,0.20016758
W,1,55,36,0.26774067
W,1,55,37,-0.00225106
W,1,55,38,-0.02654270
W,1,55,39,0.19045712
W,1,55,40,0.08767851
W,1,55,41,-0.05062005
W,1,55,42,-0.04751724
W,1,55,43,0.07438364
W,1,55,44,0.27274752
W,1,55,45,0.03140809
W,1,55,46,-0.13969709
W,1,55,47,0.10248660
W,1,55,48,0.17655019
W,1,55,49,-0.00859681
W,1,55,50,0.03251701
W,1,55,51,0.02376243
W,1,55,52,0.10067242
W,1,55,53,-0.17935054
W,1,55,54,-0.03738181
W,1,55,55,-0.19113906
W,1,55,56,0.00328976
W,1,55,57,0.09735543
W,1,55,58,-0.07742528
W,1,55,59,0.01814125
W,1,55,60,-0.07515455
W,1,55,61,0.25669694
W,1,55,62,-0.05469296
W,1,55,63,-0.19570543
W,1,56,0,0.15332787
W,1,56,1,0.18805420
W,1,56,2,-0.15436634
W,1,56,3,0.02506757
W,1,56,4,0.19869798
W,1,56,5,-0.11391456
W,1,56,6,0.00523481
W,1,56,7,0.00073744
W,1,56,8,-0.01470815
W,1,56,9,0.01843153
W,1,56,10,0.19650954
W,1,56,11,-0.03360647
W,1,56,12,-0.15188807
W,1,56,13,0.12649710
W,1,56,14,0.12297245
W,1,56,15,0.16172339
W,1,56,16,0.11470879
W,1,56,17,0.32739195
W,1,56,18,-0.00187310
W,1,56,19,0.11577333
W,1,56,20,0.21873800
W,1,56,21,-0.04203096
W,1,56,22,0.13791540
W,1,56,23,-0.11738639
W,1,56,24,0.10087365
W,1,56,25,0.02158857
W,1,56,26,-0.35076219
W,1,56,27,-0.15037243
W,1,56,28,0.01845564
W,1,56,29,0.22286263
W,1,56,30,-0.31877515
W,1,56,31,0.03360784
W,1,56,32,0.06600919
W,1,56,33,0.08451988
W,1,56,34,-0.09342356
W,1,56,35,-0.10266261
W,1,56,36,-0.09211475
W,1,56,37,-0.09075562
W,1,56,38,-0.01881702
W,1,56,39,-0.04162063
W,1,56,40,-0.07695186
W,1,56,41,0.09318481
W,1,56,42,-0.02304677
W,1,56,43,0.06615493
W,1,56,44,-0.04084166
W,1,56,45,0.02444412
W,1,56,46,-0.05698775
W,1,56,47,0.24378540
W,1,56,48,-0.01777402
W,1,56,49,-0.06129457
W,1,56,50,0.05565006
W,1,56,51,0.01049137
W,1,56,52,-0.17867638
W,1,56,53,0.11099269
W,1,56,54,0.00165391
W,1,56,55,-0.04281589
W,1,56,56,0.08880821
W,1,56,57,0.04949363
W,1,56,58,0.10963980
W,1,56,59,-0.16474092
W,1,56,60,-0.26789108
W,1,56,61,-0.34850538
W,1,56,62,0.01930073
W,1,56,63,0.06400236
W,1,57,0,0.03259174
W,1,57,1,0.02028187
W,1,57,2,0.07931019
W,1,57,3,-0.09792773
W,1,57,4,0.22632468
W,1,57,5,-0.10530495
W,1,57,6,0.05986604
W,1,57,7,0.10514937
W,1,57,8,0.07220988
W,1,57,9,0.04164983
W,1,57,10,-0.10506433
W,1,57,11,0.05439054
W,1,57,12,0.02982717
W,1,57,13,-0.07419383
W,1,57,14,-0.02615144
W,1,57,15,-0.11353593
W,1,57,16,0.02827638
W,1,57,17,0.10525864
W,1,57,18,-0.01165847
W,1,57,19,0.12889588
W,1,57,20,0.07129728
W,1,57,21,-0.00613091
W,1,57,22,0.13177729
W,1,57,23,-0.04796869
W,1,57,24,-0.00500654
W,1,57,25,0.11443597
W,1,57,26,-0.08720335
W,1,57,27,-0.14138126
W,1,57,28,0.17630917
W,1,57,29,0.13382636
W,1,57,30,0.00737364
W,1,57,31,0.00149197
W,1,57,32,0.01345781
W,1,57,33,0.08199493
W,1,57,34,-0.03490710
W,1,57,35,-0.12662847
W,1,57,36,0.22093610
W,1,57,37,0.08624957
W,1,57,38,0.01522900
W,1,57,39,0.21509795
W,1,57,40,-0.16175421
W,1,57,41,0.19988269
W,1,57,42,0.02661736
W,1,57,43,0.00667523
W,1,57,44,-0.17203636
W,1,57,45,0.01772068
W,1,57,46,0.12063994
W,1,57,47,0.02126694
W,1,57,48,-0.11819140
W,1,57,49,0.01731564
W,1,57,50,-0.07202808
W,1,57,51,0.09798807
W,1,57,52,-0.16380568
W,1,57,53,0.12940903
W,1,57,54,-0.12198360
W,1,57,55,-0.05526172
W,1,57,56,-0.08556871
W,1,57,57,0.10247631
W,1,57,58,-0.02255333
W,1,57,59,-0.17008956
W,1,57,60,0.09496257
W,1,57,61,0.22643074
W,1,57,62,0.12377387
W,1,57,63,0.12272041
W,1,58,0,0.19919175
W,1,58,1,-0.04905658
W,1,58,2,0.08181082
W,1,58,3,-0.08415440
W,1,58,4,0.13499682
W,1,58,5,-0.09240416
W,1,58,6,-0.32777560
W,1,58,7,0.08477479
W,1,58,8,0.23094694
W,1,58,9,-0.06700151
W,1,58,10,0.04993065
W,1,58,11,0.13465281
W,1,58,12,0.13374348
W,1,58,13,-0.00091506
W,1,58,14,-0.14539805
W,1,58,15,-0.16032515
W,1,58,16,0.16667540
W,1,58,17,0.03609366
W,1,58,18,0.01488528
W,1,58,19,-0.16459776
W,1,58,20,0.01367113
W,1,58,21,-0.02772808
W,1,58,22,-0.22217578
W,1,58,23,-0.04692211
W,1,58,24,0.02190891
W,1,58,25,-0.03956060
W,1,58,26,-0.18044733
W,1,58,27,-0.09920573
W,1,58,28,0.20100151
W,1,58,29,0.06744466
W,1,58,30,0.04905127
W,1,58,31,-0.10539075
W,1,58,32,0.07184289
W,1,58,33,-0.03174804
W,1,58,34,0.24907082
W,1,58,35,-0.10851151
W,1,58,36,0.15923211
W,1,58,37,0.02471185
W,1,58,38,-0.12211996
W,1,58,39,-0.01982839
W,1,58,40,-0.03729996
W,1,58,41,-0.12511665
W,1,58,42,0.03339397
W,1,58,43,-0.14605050
W,1,58,44,-0.10190439
W,1,58,45,-0.09559710
W,1,58,46,-0.01695303
W,1,58,47,0.08765049
W,1,58,48,0.27310067
W,1,58,49,-0.05522108
W,1,58,50,0.04073762
W,1,58,51,0.00177694
W,1,58,52,-0.11841436
W,1,58,53,-0.07875279
W,1,58,54,-0.00343762
W,1,58,55,0.28413227
W,1,58,56,0.38924932
W,1,58,57,-0.09724743
W,1,58,58,0.21504477
W,1,58,59,0.12961982
W,1,58,60,-0.02878799
W,1,58,61,0.04118223
W,1,58,62,-0.15315261
W,1,58,63,-0.11403978
W,1,59,0,0.15334469
W,1,59,1,-0.19500908
W,1,59,2,-0.04340295
W,1,59,3,0.24869221
W,1,59,4,0.05359973
W,1,59,5,0.11008707
W,1,59,6,0.02222430
W,1,59,7,0.06152247
W,1,59,8,0.14953084
W,1,59,9,-0.15518448
W,1,59,10,-0.27988899
W,1,59,11,0.06017937
W,1,59,12,-0.00320545
W,1,59,13,-0.12017584
W,1,59,14,-0.01851380
W,1,59,15,0.12288023
W,1,59,16,0.03826438
W,1,59,17,0.09000753
W,1,59,18,0.26657233
W,1,59,19,-0.13361697
W,1,59,20,-0.11161944
W,1,59,21,-0.01808706
W,1,59,22,0.30034849
W,1,59,23,0.11303468
W,1,59,24,0.04892639
W,1,59,25,-0.08503347
W,1,59,26,0.17576033
W,1,59,27,0.16630550
W,1,59,28,0.09703448
W,1,59,29,0.08074719
W,1,59,30,-0.04072198
W,1,59,31,-0.11425826
W,1,59,32,0.00156759
W,1,59,33,0.07722985
W,1,59,34,0.02145532
W,1,59,35,-0.10239271
W,1,59,36,0.20243642
W,1,59,37,0.04308707
W,1,59,38,0.19220360
W,1,59,39,0.02719781
W,1,59,40,0.15925586
W,1,59,41,-0.04322686
W,1,59,42,0.11608184
W,1,59,43,0.00042062
W,1,59,44,-0.02788009
W,1,59,45,0.15230224
W,1,59,46,0.00391043
W,1,59,47,-0.18705545
W,1,59,48,0.02883944
W,1,59,49,-0.04251692
W,1,59,50,-0.08554694
W,1,59,51,0.07309884
W,1,59,52,-0.10345526
W,1,59,53,-0.09848926
W,1,59,54,0.15263058
W,1,59,55,0.05998534
W,1,59,56,-0.04421861
W,1,59,57,0.09832051
W,1,59,58,0.00949609
W,1,59,59,0.12102664
W,1,59,60,-0.15141681
W,1,59,61,0.08878626
W,1,59,62,0.06720970
W,1,59,63,-0.10515516
W,1,60,0,-0.05788151
W,1,60,1,0.34121785
W,1,60,2,0.17667297
W,1,60,3,0.22774133
W,1,60,4,-0.13552019
W,1,60,5,0.00943484
W,1,60,6,-0.01998136
W,1,60,7,0.03569492
W,1,60,8,-0.03152477
W,1,60,9,0.16335519
W,1,60,10,0.09474023
W,1,60,11,-0.06467485
W,1,60,12,-0.13920543
W,1,60,13,0.17553933
W,1,60,14,-0.09947389
W,1,60,15,0.08830935
W,1,60,16,0.24919009
W,1,60,17,-0.00041035
W,1,60,18,-0.00077168
W,1,60,19,-0.19262666
W,1,60,20,0.18634500
W,1,60,21,0.05088230
W,1,60,22,0.17674823
W,1,60,23,-0.17056485
W,1,60,24,-0.05101528
W,1,60,25,-0.10020649
W,1,60,26,-0.29657447
W,1,60,27,-0.15598989
W,1,60,28,-0.05596820
W,1,60,29,-0.07622018
W,1,60,30,0.04736469
W,1,60,31,-0.03073884
W,1,60,32,0.02924910
W,1,60,33,0.04597873
W,1,60,34,0.12993267
W,1,60,35,-0.11904088
W,1,60,36,-0.09033109
W,1,60,37,-0.04083651
W,1,60,38,0.22533411
W,1,60,39,0.04743282
W,1,60,40,-0.00662295
W,1,60,41,0.15201484
W,1,60,42,-0.10173511
W,1,60,43,-0.11537436
W,1,60,44,0.21522944
W,1,60,45,-0.38374999
W,1,60,46,-0.02453186
W,1,60,47,-0.00141765
W,1,60,48,-0.10989547
W,1,60,49,-0.27777228
W,1,60,50,-0.11426692
W,1,60,51,-0.15112281
W,1,60,52,0.06361122
W,1,60,53,0.12584162
W,1,60,54,0.08846473
W,1,60,55,0.13459259
